"2019, Среднесписочная численность работников","2019, Дебиторская задолженность, RUB","2019, Денежные средства и денежные эквиваленты, RUB","2019, Капитал и резервы, RUB","2019, Заёмные средства (краткосрочные), RUB","2019, Кредиторская задолженность, RUB","2019, Пассивы всего, RUB","2019, Выручка, RUB","2019, Себестоимость продаж, RUB","2019, Валовая прибыль (убыток), RUB","2019, Коммерческие расходы, RUB","2019, Управленческие расходы, RUB","2019, Прибыль (убыток) от продажи, RUB","2019, Доходы от участия в других организациях, RUB","2019, Проценты к получению, RUB","2019, Проценты к уплате, RUB","2019, Прочие доходы, RUB","2019, Прочие расходы, RUB","2019, Прибыль (убыток) до налогообложения , RUB","2019, Текущий налог на прибыль, RUB","2019, Чистая прибыль (убыток), RUB","2019, Прибыль от приносящей доход деятельности, RUB","2019, Всего поступило средств, RUB","2019, Расходы на целевые мероприятия, RUB","2019, Расходы на содержание аппарата управления, RUB","2019, Приобретение основных средств, инвентаря и иного имущества, RUB","2019, Всего использовано средств, RUB","2019, Остаток средств на конец отчетного года, RUB"
,162000.0,622000.0,73000.0,654000.0,94000.0,821000.0,3527000.0,2632000.0,895000.0,,,895000.0,,,,,822000.0,73000.0,,73000.0,3527000.0,3527000.0,,2639000.0,,2639000.0,972000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21000.0,,,,21000.0,,,,,,,,,,,,,,,,311000.0,355000.0,115000.0,,470000.0,21000.0
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,54000.0,53000.0,4000.0,,57000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63000.0,138000.0,146000.0,,55000.0,201000.0,,,,,,,,,,,,,,,,,,,,,
,102000.0,2630000.0,10727000.0,,5000.0,10732000.0,,,,,,,,600000.0,,,,600000.0,-18000.0,582000.0,582000.0,1482000.0,2217000.0,349000.0,,2608000.0,10727000.0
,,18000.0,18000.0,,,18000.0,,,,,,,,,,,,,,,,104505000.0,103485000.0,1252000.0,,104737000.0,18000.0
,,670000.0,668000.0,,2000.0,670000.0,,,,,,,,,,,52000.0,-52000.0,,-52000.0,,3505000.0,2873000.0,52000.0,,2925000.0,670000.0
,,2000.0,2000.0,,,2000.0,,,,,,,,,,,,,,,,298000.0,299000.0,,,299000.0,2000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56000.0,944000.0,854000.0,,62000.0,1000000.0,,,,,,,,70000.0,,,,70000.0,,68000.0,68000.0,24418000.0,19762000.0,3249000.0,,24095000.0,854000.0
,,5912000.0,,,,5912000.0,6252000.0,6252000.0,,,10000.0,-10000.0,,,,,,-10000.0,,-10000.0,,5912000.0,6252000.0,10000.0,,6262000.0,10000.0
,385000.0,144000.0,,,,979000.0,,,,,,,,,,,,,,,,3467000.0,3812000.0,,,3812000.0,977000.0
,,993000.0,,,72000.0,1370000.0,50000.0,,,,,50000.0,,,,,,50000.0,,50000.0,50000.0,1508000.0,697000.0,,,697000.0,993000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762000.0,213811000.0,213311000.0,,5137000.0,218448000.0,,,,,,,,,,9945000.0,3298000.0,6647000.0,-597000.0,6050000.0,9945000.0,374303000.0,278285000.0,4040000.0,2229000.0,287503000.0,213811000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48000.0,172000.0,-119000.0,,339000.0,220000.0,35000.0,,,,,35000.0,,,,,5000.0,30000.0,2000.0,28000.0,,,,,,,
,,112000.0,,,,112000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2038000.0,21000.0,175000.0,,1893000.0,2068000.0,3107000.0,3050000.0,,,,57000.0,,,,,12000.0,45000.0,29000.0,16000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92000.0,683000.0,742000.0,,56000.0,871000.0,,,,,,,,,,,,,,,,37471000.0,29458000.0,8705000.0,15000.0,38239000.0,742000.0
,570179000.0,25000.0,966258000.0,,106167000.0,1072504000.0,,,,,,,,31189000.0,,481000.0,250000.0,31420000.0,-919000.0,30501000.0,30501000.0,1429394000.0,-1182484000.0,-19042000.0,,-1201526000.0,965621000.0
,,35000.0,35000.0,,,35000.0,,,,,,,,,,35000.0,11000.0,24000.0,,24000.0,,35000.0,,11000.0,,11000.0,32000.0
,2653000.0,65000.0,4758000.0,,26000.0,4784000.0,,,,,,,,,,,,,,,,4490000.0,,,,3167000.0,4758000.0
,,9000.0,,,5000.0,9000.0,,,,,,,,,,,,,,,,30000.0,,30000.0,,30000.0,12000.0
,363000.0,,,297000.0,46000.0,363000.0,,,,,,,,,,,,,,,,,,,,,
,,306000.0,,,,306000.0,,,,,,,,,,,,,,,,2614000.0,2632000.0,20000.0,,2652000.0,306000.0
,371000.0,2377000.0,2748000.0,,,2748000.0,,,,,,,,,,7000.0,,7000.0,-1000.0,6000.0,6000.0,51052000.0,50731000.0,924000.0,,51655000.0,2748000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,191000.0,,,,,,,,,,,,,,,,,,,,,
,559000.0,388000.0,,,101000.0,2699000.0,,,,,,,,,,,,,,,,,,,,,
,,24000.0,,,,24000.0,,,,,,,,,,224000.0,224000.0,,,,,221000.0,200000.0,,,200000.0,24000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,138000.0
,,13000.0,,,13000.0,13000.0,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,,506000.0,,,,507000.0,,,,,,,,,,,,,,,,6879000.0,6028000.0,407000.0,,6435000.0,506000.0
,,3952000.0,3995000.0,,,3995000.0,,,,,,,,,,,,,,,,15885000.0,12891000.0,34000.0,,12932000.0,3995000.0
,,,,,,,,,,,,,,,,114000.0,116000.0,-2000.0,,-2000.0,,114000.0,110000.0,6000.0,,116000.0,
,,152000.0,152000.0,,,152000.0,,,,,,,,,,,,,,,,59115000.0,-96478000.0,-560000.0,,-97038000.0,152000.0
,2821000.0,58000.0,,,1821000.0,38930000.0,,,,,,,,,,,,,,,,,,,,,
,,128000.0,128000.0,,,128000.0,,,,,,,,,,,,,,,,930000.0,1530000.0,,,1564000.0,128000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,86000.0,588000.0,674000.0,,,674000.0,,,,,,,,,,,9000.0,-9000.0,,-9000.0,,,,,,9000.0,588000.0
,,,-49000.0,27000.0,23000.0,1000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2411000.0,1295000.0,2107000.0,,3442000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147000.0,96000.0,,,44000.0,243000.0,,,,,,,,,,,,,,,,2748000.0,2162000.0,474000.0,,2636000.0,199000.0
,5000.0,1000.0,5000.0,,2000.0,7000.0,,,,,4000.0,-4000.0,,,,,12000.0,-16000.0,,-18000.0,,,,,,,
,13000.0,5000.0,-59000.0,32000.0,61000.0,34000.0,88000.0,,88000.0,,81000.0,7000.0,,,,,6000.0,1000.0,,1000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13095000.0,13095000.0,,,13095000.0,,,,,,,,,,,,,,,,39127000.0,5279000.0,17632000.0,8353000.0,38404000.0,13095000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,445000.0,737000.0,1367000.0,,4000.0,1393000.0,,,,,,,,,,,,,,,,3150000.0,3187000.0,756000.0,,4694000.0,1367000.0
,,35000.0,35000.0,,,35000.0,,,,,,,,,,,,,,,,35000.0,,,,136000.0,10000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,390.0,390.0,,,390.0,,,,,,,,,,,,,,,,,3846.0,,,3846.0,390.0
,,256000.0,385000.0,,,385000.0,,,,,,,,,,,,,,,,775000.0,,1685000.0,146000.0,1831000.0,375000.0
,,212000.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,
,,105.0,105.0,,,105.0,,,,,,,,,,,,,,,,290.0,317.0,,,317.0,105.0
,,7000.0,-62000.0,19000.0,,7000.0,,,,,,,,,,,,,,,,,,,,,
,,5000.0,,,,5000.0,,,,,,,,,,,,,,,,47000.0,41000.0,,,43000.0,5000.0
,15000.0,2265000.0,,,15000.0,29780000.0,,,,,174000.0,-174000.0,,,,1911000.0,134000.0,1603000.0,,1603000.0,,,,,,,
,,105000.0,,,,105000.0,,,,,,,,,,,,,,,,1215000.0,1100000.0,16000.0,,1116000.0,105000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4000.0,24410000.0,24397000.0,,17000.0,24414000.0,,,,,,,,1000.0,,,,1000.0,,1000.0,,217652000.0,194455000.0,893000.0,,195348000.0,24397000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10290000.0,56673000.0,66943000.0,12000.0,8000.0,66963000.0,,,,,,,,,,,,,,,,258500000.0,197616000.0,4211000.0,,201827000.0,56673000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,153000.0,,,21000.0,153000.0,,,,,,,,,,,,,,,,2176000.0,1876000.0,267000.0,,2143000.0,153000.0
,40000.0,3328000.0,3366000.0,,2000.0,3368000.0,,,,,,,,,,,,,,,,5925000.0,2733000.0,101000.0,,2959000.0,3366000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,570000.0,1002000.0,593000.0,,979000.0,1572000.0,3100000.0,3105000.0,,,,-5000.0,,,,,,-5000.0,-6000.0,,,,,,,,
,156000.0,30000.0,,186000.0,,186000.0,30000.0,207000.0,,,,-177000.0,,,,,,-177000.0,,-177000.0,30000.0,55000.0,25000.0,207000.0,,232000.0,-266000.0
,172000.0,,12000.0,,160000.0,172000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,600.0,,,,600.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10000.0,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,36000.0,,,,36000.0,140000000.0,133758000.0,6242000.0,,,6242000.0,,,,80239000.0,78025000.0,8456000.0,,8956000.0,140000.0,220000.0,42000.0,176000.0,,218000.0,36000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,180000.0,180000.0,,,,,,,,,,,,,,,,,,,
,,78000.0,78000.0,,,78000.0,,,,,,,,,,,,,,,,305000.0,172000.0,171000.0,,343000.0,78000.0
,33000.0,40000.0,,,,73000.0,,,,,,,,,,,,,,,,135000.0,49000.0,,13000.0,62000.0,73000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4095000.0,30329000.0,64847000.0,,1241000.0,67735000.0,,,,,,,,,,,,,,,,106782000.0,60287000.0,5911000.0,11000000.0,77198000.0,64847000.0
,,118000.0,971000.0,,,971000.0,,,,,,,,,,,,,,,,118000.0,569000.0,96000.0,306000.0,971000.0,
,168000.0,1351000.0,1373000.0,,1000.0,1938000.0,,,,,,,,,,6000.0,,6000.0,,,,21853000.0,18151000.0,4203000.0,,22603000.0,1080000.0
,4253000.0,8073000.0,12771000.0,,445000.0,13324000.0,,,,,,,,,,1510000.0,1954000.0,-444000.0,,-444000.0,,103752000.0,92004000.0,12444000.0,,106940000.0,11774000.0
,399000.0,207000.0,10000.0,,227000.0,606000.0,,3636000.0,,,,-3636000.0,,,,,313000.0,-3949000.0,41000.0,-3990000.0,,,,,,,
,,32000.0,32000.0,,,32000.0,,,,,,,,,,,,,,,,79000.0,68000.0,23000.0,,91000.0,32000.0
,599000.0,2082000.0,2595000.0,,94000.0,2769000.0,,,,,,,,,,,,,,,,8148000.0,6513000.0,760000.0,,7273000.0,2082000.0
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,8000.0,8000.0,,,8000.0,,,,,,,,,,,,,,,,,,,,,
,,5000.0,,,,5000.0,,,,,,,,,,,,,,,,,40000.0,,,40000.0,5000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22000.0,,,18000.0,,22000.0,,,,,,,,,,,,,,,,,,,,,
,,3000.0,3000.0,,,3000.0,,,,,,,,,,,,,,,,,,,,,
,102000.0,132274000.0,131501000.0,,875000.0,132376000.0,,,,,,,,,,,,,,,8061000.0,8061000.0,27644000.0,1469000.0,,29113000.0,131501000.0
,,1000.0,31442000.0,,67000.0,31510000.0,,,,,,,,,,,,,,,,5913000.0,,433000.0,5978000.0,6418000.0,-66000.0
,,,,,,,1000.0,1000.0,,,,,,,,,,,,2000.0,,,,,,,
,,993000.0,782000.0,,211000.0,993000.0,,,,,,,,,,,,,,,,1798000.0,1635000.0,141000.0,,1776000.0,782000.0
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,3000.0,,,,3000.0,,,,,,,,,,,,,,,,,,,,,
,15000.0,121000.0,13263000.0,,609000.0,13872000.0,,,,,,,,,,,,,,,,602000.0,,551000.0,,551000.0,121000.0
,,2000.0,2000.0,,,2000.0,,,,,,,,,,,,,,,,320000.0,309000.0,,,318000.0,2000.0
,15000.0,127000.0,,,,196000.0,,,,,,,,,,,,,,,,,,,,,
,,1000.0,-3000.0,,,1000.0,,,,,,,,,,,3000.0,-3000.0,,-3000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,44000.0,87000.0,,,87000.0,
,622000.0,,,,,622000.0,,,,,,,,,,,,,,,,622000.0,622000.0,,,622000.0,
,,36000.0,,,,36000.0,,,,,,,,,,,,,,,,37000.0,,,,1000.0,36000.0
,,5000.0,-197000.0,187000.0,15000.0,5000.0,,,,,185000.0,-185000.0,,,,,,-185000.0,-11000.0,-196000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,3000.0,,3000.0,,3000.0,
,,,,,1357000.0,1357000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,8000.0,,18000.0,,18000.0,10000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,529000.0,115000.0,,,708000.0,3651000.0,3050000.0,2841000.0,,,,209000.0,,,3000.0,,,206000.0,91000.0,115000.0,,13957000.0,632000.0,12922000.0,501000.0,14055000.0,115000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39000.0,,,63000.0,39000.0,480000.0,,480000.0,484000.0,,-4000.0,,,,,20000.0,-24000.0,,-24000.0,480000.0,975000.0,,632000.0,,1300000.0,39000.0
,,22000.0,,,,22000.0,,,,,,,,,,,,,,,,,,,,,
,-1713000.0,233000.0,-4398000.0,4703000.0,-1070000.0,-765000.0,318000.0,1687000.0,,,,-1369000.0,,,,1000.0,39000.0,-1407000.0,672000.0,-2079000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,544000.0,2000.0,,,,546000.0,,,,,,,,,,,,,,,,552000.0,,6000.0,,6000.0,546000.0
,,10000.0,,,1000.0,10000.0,,180000.0,,,,-180000.0,,,,120000.0,,-60000.0,,-60000.0,,,,,,,
,2105000.0,5367000.0,7508000.0,,23000.0,7531000.0,,,,,,,,,,,,,,,,15771000.0,8250000.0,1316000.0,58000.0,9624000.0,7450000.0
,,,,,,,,,,,,,,,,1004000.0,1004000.0,,,,,1004000.0,980000.0,24000.0,,1004000.0,
,,144000.0,144000.0,,,144000.0,,,,,81000.0,-81000.0,,,,,17000.0,-98000.0,,-98000.0,,187000.0,159000.0,69000.0,,268000.0,144000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,202000.0,201000.0,1000.0,,1000.0,,202000.0,,,,201000.0,1000.0
,,26000.0,26000.0,,,26000.0,,,,,,,,,,,,,,,,18000.0,,,21000.0,25000.0,26000.0
,,,2250000.0,,,2250000.0,,,,,,,,,,,,,,,,2405000.0,1101000.0,1397000.0,39000.0,2537000.0,592000.0
,280000.0,1552000.0,,,7000.0,1979000.0,,,,,,,,,,,,,,,,3311000.0,2388000.0,328000.0,,2716000.0,1552000.0
,,1784000.0,,,,2391000.0,,,,,,,,,,,,,,,,7979000.0,6404000.0,1018000.0,,7422000.0,1784000.0
,553000.0,1000.0,86000.0,,468000.0,554000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,1067000.0,1067000.0,,1033000.0,,1033000.0,34000.0
,10000.0,,,,,695000.0,,,,,,,,,,,,,,,,,,,,,
,178000.0,,,,,178000.0,,,,,,,,,,,,,,,,50000.0,13000.0,,,13000.0,178000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1051000.0,6744000.0,,,5000.0,8035000.0,,,,,,,,,,,,,,,,29322000.0,28031000.0,499000.0,,28634000.0,7790000.0
,9000.0,4000.0,20000.0,,12000.0,32000.0,,,,,,,,,,,,,,,,,,19000.0,,19000.0,3000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55000.0,,,,122000.0,,,,,,,,,,,,,,,,,,,,,2000.0
,,82000.0,-63000.0,,145000.0,82000.0,,,,,,,,,,,,,,,,2787000.0,2457000.0,354000.0,,2860000.0,-73000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14000.0,50000.0,-54000.0,,48000.0,65000.0,830000.0,335000.0,495000.0,,486000.0,9000.0,,,,,1000.0,8000.0,,-4000.0,,600000.0,536000.0,214000.0,,750000.0,
,,238000.0,,,,238000.0,,,,,,,,,,,,,,,,784000.0,641000.0,,,641000.0,238000.0
,2951000.0,178000.0,148580000.0,2110000.0,129000.0,152005000.0,18000.0,655000.0,,,,-637000.0,,,,45000.0,6540000.0,-7132000.0,,-7132000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130000.0,,,,,130000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-15000.0,,15000.0,,,,,,,,,,,,,,,,,,,,,,
,,209000.0,917000.0,178000.0,11000.0,1106000.0,827000.0,794000.0,33000.0,,13000.0,20000.0,,,,,5000.0,15000.0,,7000.0,7000.0,784000.0,549000.0,9000.0,,558000.0,917000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59000.0,48000.0,1002000.0,,18000.0,1113000.0,,,,,,,,,,,,,,,,470000.0,300000.0,129000.0,,429000.0,69000.0
,362000.0,497000.0,,,79000.0,859000.0,16304000.0,16304000.0,,,,,,,,,,,,,,,,,,,
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,170000.0,163000.0,7000.0,,170000.0,1000.0
,831000.0,1000.0,,,834000.0,832000.0,,,,,,,,,,,,,,,,12058000.0,11808000.0,94000.0,,12057000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,674000.0,498000.0,176000.0,,674000.0,
,,14000.0,14000.0,,,14000.0,,,,,,,,,,,,,,,,297000.0,,,272000.0,293000.0,13000.0
,,,,,,,,,,,,,,,,,,,,,,242000.0,145000.0,97000.0,,242000.0,
,,,,,,,,,,,,,,,,,,,,,,278000.0,268000.0,,,268000.0,11000.0
,41000.0,109000.0,,,73000.0,150000.0,,,,,,,,,,,,,,,,591000.0,557000.0,,,576000.0,109000.0
,2000.0,149000.0,151000.0,,,151000.0,,,,,,,,,,,,,,,,1249000.0,1132000.0,26000.0,,1158000.0,151000.0
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,50000.0,67000.0,-1215000.0,1111000.0,221000.0,117000.0,925000.0,,925000.0,,1357000.0,-432000.0,,,,,,-432000.0,,-432000.0,,,,,,,
,28000.0,765000.0,,146000.0,2000.0,793000.0,,,,,,,,,,,,,,,,3461000.0,3473000.0,,,3680000.0,729000.0
,2000.0,124000.0,126000.0,,,126000.0,,,,,,,,,,133000.0,133000.0,,,,,250000.0,110000.0,23000.0,,133000.0,124000.0
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,3000.0,8000.0,-1000.0,,7000.0,11000.0,,,,,,,,,,,,,,,,891000.0,638000.0,253000.0,,891000.0,5000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5000.0,129000.0,,,,134000.0,,,,,,,,,,,,,,,,306000.0,311000.0,,,311000.0,134000.0
,,,,,,,,,,,38000.0,-38000.0,,,,,,-38000.0,,-38000.0,,,,,,,
,27000.0,,,,27000.0,27000.0,,,,,,,,,,,,,,,,1220000.0,668000.0,552000.0,,1220000.0,
,7632000.0,869000.0,795000.0,,3847000.0,9034000.0,,,,,,,,,,,,,,,,3065000.0,,3065000.0,,3065000.0,
,,192000.0,192000.0,,,192000.0,,,,,,,,,,,,,,,,,,,,,192000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,262000.0,262000.0,,,262000.0,,,,,,,,,,,,,,,,610000.0,285000.0,,,348000.0,262000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,278000.0,,278000.0,278000.0,,,,,,,,,,,,,,,,,
,60000.0,41000.0,,,,101000.0,,,,,,,,,,,,,,,,,,,,,
,,126000.0,,,,126000.0,,,,,,,,,,126000.0,126000.0,,,,,126000.0,126000.0,,,126000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,669000.0,1104000.0,,,1104000.0,,,,,,,,,,,,,,,,1104000.0,370000.0,738000.0,,1108000.0,669000.0
,2204000.0,16937000.0,35533000.0,,721000.0,36255000.0,,,,,,,,1067000.0,,870000.0,394000.0,1543000.0,-54000.0,1489000.0,,44716000.0,30234000.0,6098000.0,,36537000.0,33939000.0
,72000.0,349000.0,,50000.0,71000.0,554000.0,,,,,,,,,,,,,,,57000.0,3256000.0,2909000.0,7000.0,,2916000.0,349000.0
,472000.0,34000.0,,7069000.0,5000.0,10935000.0,2000000.0,1691000.0,,,,309000.0,,,,,24000.0,285000.0,,285000.0,,,,,,,
,,1131000.0,1131000.0,,,1131000.0,,,,,,,,,,,,,,,,4127000.0,8108000.0,,,8108000.0,1131000.0
,,504000.0,,,,504000.0,2889000.0,2385000.0,,,,504000.0,,,,,,504000.0,,504000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2860000.0,615000.0,,,,3475000.0,,,,,,,,,,,,,,,,23296000.0,18820000.0,5509000.0,,24329000.0,3475000.0
,,267000.0,413000.0,,,413000.0,,,,,,,,,,,,,,,,576000.0,577000.0,173000.0,,787000.0,267000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21000.0,11000.0,2000.0,8000.0,21000.0,,,,,,,,,,,,,,,,1671000.0,1304000.0,380000.0,,1684000.0,11000.0
,365000.0,227000.0,620000.0,,,708000.0,,,,,,,,,,,,,,,,1937000.0,1337000.0,209000.0,,1627000.0,620000.0
,,26000.0,,,,26000.0,,,,,,,,,,,,,,,,145000.0,,121000.0,,121000.0,27000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7000.0,790000.0,,,,797000.0,,,,,,,,,,,,,,,,3034000.0,2899000.0,175000.0,,3107000.0,797000.0
,17000.0,1282000.0,,-73000.0,3000.0,1299000.0,1808000.0,612000.0,,,,1196000.0,,,,,48000.0,1148000.0,2000.0,1146000.0,2071000.0,2818000.0,252000.0,108000.0,,1536000.0,1282000.0
,,,,,,8000.0,,,,,,,,,,,,,,,,196000.0,188000.0,8000.0,,196000.0,
,,8000.0,8000.0,,,8000.0,,,,,,,,,,,,,,,,863000.0,1490000.0,,,1490000.0,8000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,198000.0,2202000.0,,5000.0,11738000.0,,,,,,,,,,,,,,,826000.0,14851000.0,1171000.0,1414000.0,,9102000.0,9531000.0
,116000.0,83000.0,,,116000.0,199000.0,250000.0,250000.0,,,,,,,,,,,,,,,,7000.0,,7000.0,83000.0
,,92000.0,,,,92000.0,,,,,,,,,,,,,,,,,,,,,92000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,857000.0,857000.0,,,857000.0,
,,27000.0,,,707000.0,891000.0,1038000.0,992000.0,,,,46000.0,,,,,15000.0,31000.0,31000.0,,,,,,,,
,18000.0,5000.0,-132000.0,,89000.0,2577000.0,,,,,,,,,,,,,,,,,,,,,
,,52000.0,100000.0,,-48000.0,52000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11000.0,,11000.0,,11000.0,
,,53000.0,53000.0,,,53000.0,,,,,,,,,,,,,,,,117000.0,90000.0,,,90000.0,53000.0
,,155000.0,,,,155000.0,,,,,,,,,,,,,,,,12000.0,32000.0,,,45000.0,155000.0
,,624000.0,,,,624000.0,,,,,,,,,,,,,,,,653000.0,1225000.0,8000.0,,1233000.0,624000.0
,,,,,,950000.0,,,,,,,,,,,,,,,,,,,,,
,35.0,106.0,146.0,,6.0,152.0,,,,,,,,,,,,,,,,,,,,,
,8000.0,5000.0,,,,667000.0,,,,,,,,,,,,,,,,2329000.0,2985000.0,,161000.0,3146000.0,13000.0
,3042000.0,1000.0,-80000.0,373000.0,3045000.0,3338000.0,,,,,,,,,,,,,,,,,,,,,
,148000.0,1246000.0,18375000.0,,137000.0,18512000.0,361000.0,492000.0,-131000.0,,,-131000.0,,,,395000.0,108000.0,156000.0,-24000.0,,131000.0,8684000.0,407000.0,1106000.0,8553000.0,10295000.0,1259000.0
,23000.0,102000.0,3324000.0,,65000.0,3389000.0,,,,,,,,,,,,,,,,1220000.0,,,,2375000.0,60000.0
,,,,,,,,,,,,,,,,,,,,,,95000.0,,95000.0,,95000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1000.0,11241000.0,,,,11353000.0,,,,,,,,,,,,,,,,666000.0,1406000.0,1443000.0,,2849000.0,11241000.0
,,2348000.0,2348000.0,,,2348000.0,,,,,,,,,,,,,,,18000.0,4752000.0,2359000.0,49000.0,,2408000.0,2348000.0
,2173000.0,51423000.0,53728000.0,,233000.0,54062000.0,,,,,,,,2309000.0,,4000.0,16000.0,2297000.0,,2228000.0,2228000.0,69409000.0,37031000.0,4613000.0,36000.0,41744000.0,53525000.0
,,,-17000.0,,,,,,,,,,,,,,,,,,,,,,,,
,,35000.0,35000.0,,91000.0,126000.0,,,,,,,,,,,,,,,,245000.0,235000.0,,,235000.0,35000.0
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,132000.0,1865000.0,52000.0,,758000.0,1997000.0,381000.0,,381000.0,,320000.0,61000.0,,,,,1000.0,60000.0,-8000.0,52000.0,52000.0,7197000.0,70000.0,6982000.0,81000.0,7145000.0,52000.0
,13000.0,,,,3000000.0,3013000.0,300000.0,,300000.0,285000.0,,15000.0,,,,,,15000.0,2000.0,17000.0,,,,,,,
,,86000.0,31000.0,,55000.0,86000.0,,,,,,,,,,,,,,,,135000.0,97000.0,,,97000.0,85000.0
